Transaction
1022
21689
159
12221
2
12
2983
62
326
5
1
16345
9469
2
370
233
23
27
44
1
2447
51
590
1037
944
10
20065
648
180
849
963
79821
2
78
1171
2
1
2
2544
10
1
1477
1
1
1
2
56
43
1
63
10
159
51
159484
366
18573
2
1227
261
76
3179
2
824
3
9
1207
255
2
1
2564
7
3
848
74
7
160
248
367
700
4933
12233
3539
9152
12125
584
57
6
14
2
487
323
413
3
172
220
88
61
27226
24469
617
7
5
2719
1
676
102
58
3
49
2
37
2
7434
727
140
318
190
2079
2102
180
445
91
2
105
14
3563
165
69
2927
4
317
38
6769
21666
828
4124
20
2
246
33978
9097
20
2
309
514
45021
24216
18
69796
2443
20
2415
120
3
10
5
14
61
2
50
9113
78
1122
341
2663
47
4431
2998
2
467
2
2
2
2398
64
114193
3833
3334
298
2658
82
12
9061
1046
822
517
258
10
413
66
5551
14843
95
10544
519
10692
15
9
2
2495
334
9479
2128
9059
106
130
18
3417
1780
2
2
157
2
2
394
6604
12
3341
2003
12167
159760
809
25995
12826
2456
248
1
9054
7333
533
491
151
31
13131
4
3
1730
1
825
1741
2
10
83
98
209
1
1179
718
32098
48
4
4
20
65
50
11
5
3501
214
2597
2
10
223
2571
31
12
14
349
1224
22
30
231
18
618
48904
275
1527
19
244
25
149
20092
17197
141
8
9039
4811
9083
44
30
262
627
1091
176
371
310
9328
1206
44
75188
2005
32
233
160
161
11535
4274
12
170
535
1079
2
7108
61261
58
27
9062
154
298
1000
16
12
1755
3211
27
126
247
54
358
458
9
57
24872
34
455
3628
9
6
118337
4
5
21
877
10787
25
11
963
21725
152
601695
3587
1385842
75
662
17315
20
91
6
9
400
1
60
10999
510
53
489
1975
27
13
2907
749
3
823
2
4
261
13
329
3
6030
2220
2
170
52
885
34
68
170
41
8
398
989
54
50
55
53
1287
150324
9
21
63
579
19075
707
3255
3429
147
47
2
15
22
1118
397
48
7
9119
6
76
261
33
12
2827
811
15
20791
502579
1534
10
16
55
474
119
16
264
47
149
229
164
60
11
2
1
930
12025
28
8
1597
12789
4
114
2248
12
40260
1892
69868
3
1011
242
124
345
2521
13
8
2228
1177
4
748
205
2582
3080
6
2612
174
1140
705
181
220
12957
1219
351
61
886
544
2
21
159
9
3
2857
418
20
189
10716
2
69
4
420
2454
4387
3
1
4
1
8
12
202
41960
33
33
42075
1908
179
323314
112
51
404
936
389
96
3
28
3223
240
1
144
37
11
13
64703
103
2
823
1169
46
7
497
139
3
2342
56
9
1786
4
89
101637
588
2735
2
6
3
10
13
14187
11
76
29034
45
4043
18303
759
1092
787
735
102
243
356
2
2
3
396883
17
21
3574
22
29290
23
2
1
71
273
57
3
6
168118
77
28216
424
534
39
119
141
142
11
1
2483
30274
26
16088
633
126
127
129
26
322
79606
2941
8
2
2515
17
820
18
7053
1081
10
13
2
3
9
19
132
1494
74
95
7516
32364
52
544
2
1
45
246
3
163
137
27
52056
413
247
7976
4
6672
29
708
195
84
76
14
20
165
77
1514
2894
127
15
132362
44926
235
716
340
312
20
201
7
22
13
2373
25202
3
261
27
11
2
6
31700
590
15224
25
481
60
292
203
4
1834
221
63
10671
51
199
8598
1872
3
264
10
351
360
6348
21876
16
21545
173
1128
5
34
24
3238
100114
76
2
664
29
20
23
250
211
1073
70924
114
17
8562
35
12
2
2
81016
10
9
324
11
899
1153
12
3
29
2787
11
2588
2
1429
578
1098
118
6073
78
370
45
389
7
7
9221
23
22568
2145
3751
148
8490
55
1107
236
111
2
5661
157
7093
101
83
6
14
23
36
4628
550
712
46
317
4759
114
163
59
497
272
31
29
2
2
329
26
3
26828
16
200
807
2
167
9850
672
32
59302
53
375
1
57
19265
2793
1404
47
40
10325
367
20
2789
1
912
11
3894
73
35
57
11722
688
94535
13
10
29
29
16
73
1604
11888
66
47
19877
31311
4
15
4
5
19
5044
13
1
53
20255
202
10770
5
298268
14
1
97
51
13829
164
59686
216
779
51654
1029
117020
29
149
1843
5292
24
135
5888
980
70
84
7
8
42013
50
16394
455
47
1950
20
15
3
667
84
34720
1797
18167
1
637
80
803
193
156
13
11465
245349
5
10456
56
125
2
98
1
1
226
23
101
35
260
1097
96
13
6
2
182017
6936
26
825
41
2664
1815
501
192
352
423
19
1577
61
6
11
413
427
283
15870
650
12
8137
234
4
95
19809
10795
163
60
105
3028
5990
35
147
172
135
24
122
42
10
4431
5
2
71
356
17
482
2
759
185
38
41
42179
5
108
14
168
97
71
123
188
10
84
52310
11613
646
4705
119
408
80
106
3415
14
6930
1884
579
14535
11
84
3
132
5045
1231
41
5
14
632
24
15
32
9
27
693
53
31
307
1683
3
1
35
160951
13
4
62783
15
3888
3
423
2965
75
25
10
4
26
4700
8387
12649
102
5486
65
1791
89070
4872
27
1
1
11
91
64
3
5
30622
3
453
7
4054
27
4482
5449
126
3209
11
6
262
809
13138
1520
3
4
2
700
3
3
432
5397
53
2
53
2
2
2
960
123
1503
1764
315
324
22
30
110
110
3
249
47
69634
6
5
630
2475
238
3556
3
35
5
12285
3
11878
68
48
17
54
425
1153
573
20
1617
4
215
3024
36030
4401
558
319
2423
23
15
1
12
1
28
18
1016
25
51
7
12
189
51
3
10
3
36
17
1008
4
5
3
51
3
4
12
5
49
4
2
1
14
3
1
2
2
2
3
6
2
3
5
3
3
2
3
1
16
10
1
10
1
1
2
5
2
2
1
2
5
2
1
1
1
11
2
1
1
1
1
5
5
6
6
8
1
3
8803
8
8
7
82
56
16
5
50423
2
1365
2
24
6
7639
107
4
6
95
147
240
176303
19968
3925
1
74
27704
227
145
101
14
2
190
2
201
5
7
4
2
46
4
1879
1557
65
3
231
68
7
15
253
3593
6
1009
1842
24
11
161
2636
362
174
4328
178
514
15
101
1
11
83843
68
112
245
48
5580
433
45819
44
293
4
4
1
1
1394
1901
1644
138
4007
611
12
51
2
73
34
14828
25
7
2
15
1
333
752
1
5
148
33
1059
127
103
72
34
36
31
1
1
1
2
86
665
5930
10646
103
2
864
361
169
75478
374283
543
19
11220
346
84
2
10
1998
11
26
281
23
4276
254
68
10
1
27
37
2656
506
2
18
1
555
364
1
20
157
117
1
95
3206
9
100
30205
727
171
2532
33
53
19306
5
152
243
38
242
191
85
5
15558
18801
360
395
1246
6
7
700
1527
537
41
133279
837
823
2
16
4
18
51
37
1
1447
615
180
526
3846
19527
3
52
283
20
137
147
1495
2
30716
2
39
9
1
76
2679
2
774
3
2
927
69
92
9
58
8
15481
59
259
7048
4
2
35
3
1548
2
893
233
86407
1
2643
313
314
133
18947
65
71
76
46
109
5
33
32
587
8
631
141
3
5
360
5
56
483
213
109
8263
14648
2
5842
1219
15474
18
273
92
7
784
3
1194455
2
15371
15569
3690
56
2
3
894
26
19457
83
305
516
9
569
17341
4
35633
19480
681
6
96
538
3
53
22938
10726
3572
576
15478
142
890
15
3
33
8
4239
62
26
2888
1757
33
240
498
106
192
19118
313
18
125
19639
12
56
6
1
27
7362
4
23517
1124
15429
19817
6164
3
237
508
7
3
955
1354208
6
15
2
41
2
28
3
15670
88
2
315148
91
2594
2
16470
45492
74
14639
3
48
1233
15427
2
323
151
2
155
591
20572
9
50
26951
8
19818
202
1
79
7
15815
208
166
59
16121
957
1
6
18811
1
30
14970
17840
19
229
57
806
41
690
232
2
29
18929
75
57
963
1
7
918
267
2
6
537
2
79628
84
65
6
122
58
3
2
865
220
762
288
12
19717
51
111
1000
8162
336
2
14253
15000
15337
13
53
15477
13
110473
465
6995
28
19113
523
29
15353
1339
7406
126
55
51
69
5
951
419
9
3
18
4
4
4
4
4
4
4
4
93
2
3
2
35
31
30
30
3
37
1
1
3
1
1
1
30
1
34
1
326
3
165
1974
105339
2
6
283
15394
43
1
15363
9
44
1
58
15199
63782
13
73443
1792
611
20015
1374
331
275
87
4230
19798
46
517
361
2
22
98
511
544
345
15701
504
19263
1254
60
9
356
481
138
26
27
232
15881
741
70
3
6
14
319
61
477
3
5
5
2
2
2
2
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
64
438
143
1
712
352
1
19239
1027
15223
2
10728
68785
2
15837
1
742
15425
15044
129
15860
1
1
144
84
62862
43
296
221
449
533610
2
61
1108
382
7061
37
28
10
3
48
63
230
97
16649
257
14962
27587
161196
11
56
520
19915
355
343
25
600
24
1122
2
4
17
2
8925
2184
28
7367
492
12
76
11871
3294
8
14945
1
3331
76
114
231
2249
15
4
44
250
66
15714
10
4928
157
11
1441
140
15138
3
18163
252
202
109
2
880
848
262
37
14818
186106
15816
3
352
18547
583
24710
21
60745
14466
685
86
545
13
141
9
47
617
101
134
111
2543
3
64
81
47
6932
5
24351
150
27
2715
426
107
286
222
81
5
4
27
897
2
1290
15398
230
175
4
463
22
184
262
15
4491
12
14154
32
304
208
1486
1379
45
2
2
2
4
9
7
6
54
38
442
2
51
694
25
32
19411
496
6078
43
510
20598
34
34
57
840
1866
18
652
35
3
20
175
125
16
845
96
17
2337
16
210
89042
8594
878
4042
55
2225
64
655
5
149
160
4
2
414
3
6
14974
474
61
42605
872
4998
121
4
36
149
9096
756
23
1071
1017
2969
16
39
6
21
219
153
150
2
31
23715
4045
391
186
29
90
64
8220
278
557
118
16675
17547
73
17
26
506
71
2
185
37
20
66233
5
78
2
4301
1476
3482
187
63
95
3
24
24
512
54
36
134
38
231
18
1063
144
259
3
5531
259
24
1240
369
9658
18216
930
20
116
49
72
97
6
411
82
18
213
10247
128
221
734
90
233
8
136
2
11
5851
24
381
559
313
2
1009
1
47
5
41
159
29
9
79
846
9
297
691
69
7034
5
80
2
5
25
367
668
3372
222
234
28
7497
1131
779
1110
23
2
74
805
7
3
443
15841
52
37
170
176392
2222
169
7066
110
419
305
84
63290
356
12
3
114
1020
42
54
158
10
104
6
41
3
3262
1
3936
2
2
54
943
286
660
61217
7
6428
61
1354
11
34
7
2
13
2
3
3
3
3
3
3
3
3
3
7
4
3
43
1
1
16
4
104
60
23089
72
979
1
31
413
3933
1
214
3645
446
12
12
13
159
254
3866
273
14
24
784
3011
79
8675
10
857
429
58
53
297887
36
55
1433
87
255
158
21
329
1
39
294
59
26
7
67297
40
1242
59
26
970
22
1
424
718
163
7
2
7
146
4
150
133
1372
2
1774
10
570
94
15
184
3327
77
1584
8
10
23427
107604
32
37
30
1665
93
55
23
4
23
32
3
38
59
206
45
528
3451
670
16
717
28321
605
21
9
2
337
35
12767
4372
28
152
3
9
19
25
1830
484
339
69
2
219
2
2
2
739
731
2487
7789
20
134
1498
4081
443
49
480
2
90626
11610
79
13683
2248
5209
2136
22812
5
763
4
11
2863
281
2
15
281
617
12
784
1347
116
115
10
474
45
1015
73
830
416
38
3896
11072
9
2
464
221
2
134
18
57
92
5079
1049
18
259
48
28
117
1674
20
2
688
7
13
36965
20
8885
4410
112
6581
88692
11302
106
101
73
67
65
63
7485
434
91
44
128
321
1706
5
17158
754
14894
6710
1613
19
5
642
102
200
186
12201
88
276
43
115
126
39
200
324
1
116
181
2016
86
37
39
50992
22
710
5514
109
74
11
2
2
91
266
44155
4
3897
310493
496
59
407
27
35362
1044
143
997
378
7
121
2
65
165007
187
137
29
254
46
72
335
6707
38
43
36
7
894
37
19
833
10
16
1
3
4015
592
2
221
142
90
417
411
779
62
7882
7120
12
2564
4
15099
1
481
2
4
2
10
2
1
10
2
2
12
10
31
2
2
1
1
9
14638
3
973
69
172
2
14
37
10289
616
16
430
476
3
57
23
125366
32
50775
23
99468
17
42
3259
131
2
2752
14
469
20
141
2006
421
93120
195
2
531
376
118
28
864
57
2
2
1
2
145
21
25
40
96
220
401
9
46
196
75
39
10708
1139
58
96
7202
913
3
3
176
97
53
274
320
34
67
320
17
99
5628
5949
43120
86
92
53
178
73
123
31
607
193
23
23610
106102
145
27
17
62
63
1852
2402
203
212
5
17
380
536
3
8
22
53
703
970
159
280
201016
4348
7
56
10
130
35411
9408
1041
8
46
155
975
244
21
1482
860
52
97
2
32
46
6
65
826
1153
51
19
378
795
25903
662
68
5
1476
167
221
10
28
134
41
10
561
738
47837
403
3405
19
544
4433
41
3620
20
684
3
4
1068
2
1909
609
58
115
106
11
40
35
322
16
2325
87
1408
226
40
4827
41
292
36695
496
33
2671
157529
37
3
38592
27
86
31
408
335
9347
27
58
10
2
4
39542
5
91
7572
11
36
3
1
35
66
57
2321
1949
271
114
943
137
61
33
12
6
801
64
4
1210
24
213
39
4
38
3694
12
134
429
7
13
34
6054
82
26903
1031
3
567
25
207
6
43118
1469
59
18
58
21
2311
25
3431
14015
32
5
13
1009
61
59
152
10145
228
1019
101
3327
64
15
337
90
130
58
56
119
29
3
8
123232
2
8
10
10
1
4
4
5
500
31404
39
64
34
3
2447
35
9
169
5976
29
15
1144
2
158
824
48
18
7928
22108
42
85
4607
18
73
308
64
852
1123
61
5
53
727
1188
12498
9
99
33832
4342
197
16
1361
189
1678
187
2019
28
10289
16
424
2
1
138
1108
50
746
15
187
69
2
37
3
26
1417
253
38
2
63
551
41
11
420
223
6244
1460
7170
32
14
289
1
24
3097
2
2
1
16
7
2
39
48193
1
2
4
105
2956
17
2
1303
21
102893
9
426
217
3
726
26
1017
1458
1586
97
10651
390
17
1505
172
10
3
38
7
92
544
165
1472
11
19
143
2
1
3895
98
504
1
2
12
230
2
894
59581
2
1
23
11870
1
2
574
8419
429
118
10
1
253
254
1279
278
495
4441
529
32
61
39
95
3
1904
97
2521
9779
21
174
620
13
85
49
17750
124
105
2158
28
1042
2
755
78
317
1003
16
11
947
582
151
2192
35083
22
158
68
229
9
424
277
39
146
58
3190
5
66
49005
19
97
1744
2547
24
7746
10544
57
2112
134
4572
23
42
22
2
33
16
14
1157
2811
143263
15
190442
7
29
622
105
268
2
19
24
1116
79
27
281
260
264
25
2
35111
3
2
2
3
4
70
1
4
13
4
72
461
9720
1160
45
524
55481
28
337
742
23
1
5
13911
19
75
33
1893
31
3129946
824
29
118
136
1444
135972
35
11
2
18
5
